"export-world data (NetLogo 6.2.0)"
"lab5_3.nlogo"
"05/04/2021 14:20:01:157 +0200"

"RANDOM STATE"
"0 0 -1727483681 124 0.0 false -374555315 -1787160907 -2113439909 -1371367199 -231164832 1007456218 -732351814 963930906 -40771665 426432779 -371222928 -1746919773 -606125252 1981747100 122822220 2143850798 61855105 -910029553 198311526 -778771477 556972606 76778195 1467731938 -102930770 -1574771078 -776832227 455921671 -127330606 -2092205013 1559223938 820231697 -432539423 1594123563 -478817389 1937010760 887120259 -2033836687 772634336 -747135053 -442805761 27259773 -1263006792 39703051 1325188314 -607620121 327962532 -1266319528 71422490 -942330860 1414348725 -1209224364 -204175144 -536160848 -1151586741 -1681714242 1931114662 1661837613 898315568 1843827032 349203036 1766096215 1581996781 -43434942 -1190924203 1624424477 -23989106 1192347501 387079557 1922714007 -792326069 -873468486 -554364970 90615362 -1786668417 1787313957 -504424512 -1800221834 -1067638866 -1408664867 -305508735 2106475513 -962175217 7152494 -45525226 1784124878 1005815738 1001422361 -1084283254 -601657667 1818656152 -1807588211 -2141998055 -2134287981 741575736 -71243387 763040831 -527019876 490158950 161959886 1165581366 -905528870 -1873193294 1187347203 -954287388 -816454498 217604696 49453137 -616943319 -2083877550 -683731377 -1019186027 -573844026 1273744306 1032653664 -1377503939 1014641158 -232110544 1610851644 -176519714 704201028 -687086097 -1204264343 -1699391647 1834172972 -2100670140 787334890 1842956532 1438259523 -775728947 -1044439771 -1342555240 -1610233387 -852369860 1039183529 -472879633 -2033652989 1417005764 335064641 -223113889 -413343474 -1809477737 498615087 -578962850 447781102 -277307163 1749206629 1083585508 -270981719 -134211728 -603994036 1586890688 -928621744 1422575460 1973139842 -256991182 814614923 -1178544005 280538281 503101899 -1032157818 2127086466 898844704 295858962 -1299711406 -1493724670 608674683 1310467869 724947650 1759944233 957882240 1807212073 1000682490 1470139761 -923393475 733711564 148225451 652560817 931607912 -1702063313 1487017787 -1103076447 1248676973 1885986177 -874505289 2047503335 184340379 1562387683 -1721683333 -1268371642 2121133384 1431787640 -1090722577 1245165881 -170399375 -166135757 -84220805 -1073613946 291502194 -547624167 -1673083916 -162297396 1260563550 1660915313 1308816831 -411300778 -6000875 -1959229751 1934128263 -2072140742 -1135447517 -871307526 -838813798 215009936 22987339 -741521712 -502369978 1868871044 -926772524 446115192 248920748 -1312595375 1094962257 1197639097 -1344049380 -2032112963 -1306537399 -237314328 -2104136981 -9868958 1694128046 -1430088901 1215749936 1225420403 2011685721 443815468 -1087684813 -2021206163 1238466494 -2138604002 -358541521 478954153 239233825 -58562264 484736449 -1386040582 -1619176914 1990117680 -1127679865 832596861 61507640 339326592 1646503316 498062593 -185516932 -1364483379 -11714684 -2027497313 -1019203377 966267692 -1563388726 1862675367 -1939018757 -221751373 1689795365 1963517837 -1964739452 -1995588370 -544501590 -1636661932 1169067202 1761749387 1443513490 -1799797594 -775903859 1555673396 -1704240054 1612897140 900286036 1128239150 -652062619 593571681 320683623 -553981114 1351558897 1855950958 1549853727 1458471696 -720939622 -521343834 1202790294 -14798714 -1644858277 585383482 -1756291914 1220712116 1596129638 -618405574 1011395461 994880868 47899474 -349771837 -319816137 1639760827 2097095874 731999631 -1676090626 1916423537 -621362371 -1503390423 1375211198 572217757 -1284137179 744063348 -912029973 1835293636 -29141127 1545447198 984732780 506222664 -225231107 -1175803296 1797253852 -1165683077 -1447708384 916726429 1463980037 1373770442 1473780539 906262433 1958046807 1650597378 329183560 -345417170 -63674289 948374413 -34606504 -616674244 433170514 -2038351494 -1919457318 -944842650 717532729 -717182404 -1044427453 582418627 121857424 -333014333 29723855 -1155221768 -851815016 -1432211612 1189522193 1144325770 1875413355 -1516205877 -1316269563 -1173583159 1058228776 -953570042 -1209558891 232932867 839806990 -747878619 -1421928825 1109090682 -945750760 -1237075603 -837271572 -929283540 -91834957 -863705915 1582167793 1697483841 83968687 1302222606 -1974423312 1473806487 1960122060 1192805792 -1814278660 -1166570094 1068531164 1899858837 360641205 -2020769289 -449313960 1296556481 1529004676 455471402 1323235400 -792240619 348473331 1734217892 -865213374 835533637 1143320963 1371318725 434128737 444541003 -599214691 -1844809019 276904749 -1792290624 1169870130 -1757734759 428580959 1548720484 778373425 -1904297100 280067983 -1233792789 1897080390 -769683941 919560748 -1046914319 1585335733 -280035023 -1279955586 -1653688727 1904986987 2138205245 813011290 -1488203338 1888514677 -1942042938 425262225 829464730 -903746886 -1218954569 320662474 1890668290 1227515642 -809297110 -328555720 2044168030 1388774919 -1693885794 -54086917 1726466090 1387213614 -1342331023 -1985404883 -583833711 2131077118 1351608098 -1504199539 915010101 -1934829636 2024760018 -1960907188 2057757865 182223192 265819887 -313038810 850643179 -1391439997 -998407588 -736539758 -1701627025 1787465489 -1975873444 1433859571 -802571143 1740357726 -472100717 465647048 961020215 1185304712 1616035831 2061240187 2045474808 -569678132 936779102 1225544385 -1292471084 -144758616 446761514 2091733979 -442892113 1550325592 2067521520 -1738783564 1477434533 1375032676 1749713549 -1524067809 -954379556 -1312914957 1211663329 -941273567 821249379 622500802 499805683 -1887413354 1472701230 -231711554 1727921922 1115639184 1164591123 1509697041 910822508 -960847648 -659515106 -1020590526 2146949427 -1255078801 2118428307 -642164165 -902355122 -1986481548 585284453 -608767099 1876693708 -313858656 1382711011 -1537360615 -1323349516 -1082951057 2115453603 744814771 -1020923736 2057504447 1503350994 682438852 1746912932 757838187 1986646353 616321701 -249246520 -916460923 2110295701 -358248314 -907611235 -565832644 -536206557 1910318392 -467101598 -469764824 -1265446349 2139140942 -2044924762 -1464087075 1354759971 -1362069346 -1839155166 1512900954 -2027891352 -1097152467 98994113 401858417 -1870704153 1139357007 -600527341 2008482362 -898498807 -1378106938 478007412 366563474 -80662776 -472149417 830528934 -2008822407 488816285 -1383319427 -811419306 1314399207 -1358268125 1612787934 1249607056 692326117 809190840 520367050 571903663 -595613372 -1961757100 -2094627143 1380833927 -1883176184 387477873 -189531329 -703080962 -451338732 -256778966 1681829599 -2131436517 470513300 704987158 1817854012 514443665 277723028 -463484289 418644007 -262979916 1233961784 1421339391 -1124877333 1107663398 -697223208 -655115236 -1459506282 -684003363 -1764612852 137029760 -1726697457 -1202706155 -1303453697 803607307 -441660847 1596001940 -652168834 -1812166378 178380395 1382633373 -789124107 6917932 -697715444 474658833 -612406011 343412288 -1916461072 1150348914 1251290195 1868803948 -1134409796"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","cultural_features","traits_per_feature","world_size"
"0","20","0","20","0","nobody","0","""NEITHER""","2000000","10","5","20"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","culture"
"0","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"1","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"2","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"3","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"4","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"5","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"6","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"7","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"8","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"9","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"10","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"11","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"12","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"13","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"14","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"15","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"16","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"17","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"18","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"19","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"20","20","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"0","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"1","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"2","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"3","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"4","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"5","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"6","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"7","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"8","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"9","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"10","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"11","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"12","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"13","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"14","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"15","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"16","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"17","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"18","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"19","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"20","19","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"0","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"1","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"2","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"3","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"4","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"5","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"6","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"7","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"8","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"9","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"10","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"11","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"12","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"13","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"14","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"15","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"16","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"17","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"18","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"19","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"20","18","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"0","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"1","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"2","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"3","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"4","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"5","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"6","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"7","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"8","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"9","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"10","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"11","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"12","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"13","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"14","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"15","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"16","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"17","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"18","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"19","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"20","17","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"0","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"1","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"2","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"3","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"4","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"5","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"6","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
"7","16","22","""""","9.9","[2 1 3 2 3 1 3 4 1 2]"
