"export-world data (NetLogo 6.2.0)"
"lab5_3.nlogo"
"05/04/2021 14:35:27:355 +0200"

"RANDOM STATE"
"0 0 -1727483681 253 0.0 false -260805215 -667080324 2052009126 -973176891 -923163741 -1787105926 18822885 -1137167845 1989482762 1373684997 -98816497 -911188744 1534901798 -1497862282 -1833983995 1109066882 -906507054 1375401795 1694181758 -764357726 264363216 -960946220 1469976131 -1233989955 -1411757084 -754768220 1568972211 1396586084 -959779860 1335833213 -1016870714 -1064894582 367619159 -1005855627 -3918137 1381707975 -1558460963 -990856936 -1135571193 1146014656 -2112778075 899840324 957235893 -1644188557 -1894016908 -1916012347 1563784609 -1055177355 1892321526 -468514522 -252623899 945974171 -357463296 -1318187471 1881057703 1948457346 -2018431520 -1151952273 370344572 -477108721 1515255093 1328997845 1067993425 564088104 711874237 -2110264035 -63691807 -447611987 2054477000 1585067853 -1474862247 953564938 89197109 -674887726 654414472 -66027293 716519009 -2101916178 -584288076 824372056 -1124486290 -1283858944 -733860782 76811346 -1489848615 1729991795 1884485366 757200958 -486949368 -628860565 605361105 -1933541771 -1283694356 -1389316719 -911740483 257427603 2024091260 -1011973132 902472938 851914519 -1062932435 -498433978 1205934538 -2115862406 -479827000 -1588274258 -1379105784 607876672 601933798 -520220674 -473352703 -611958864 -658436925 351108396 -1450279835 701710033 -370927642 -559161687 572994710 341814826 2092637923 708031780 -1709055747 2050971649 1593807537 394243357 -478080861 -1434153920 1795222693 805030716 1939172514 -1953738398 238423960 1577045527 1016363861 -1202874234 -222362311 -979280408 -335036861 -915441162 1992807600 -192059762 -204795615 -319094070 -581558130 850630285 -1218025124 -424118387 1149525120 387120272 -302428580 -672743018 -1277681630 -149045267 1991185825 -1127738422 303571076 -479538848 1349746258 -1792405137 861631335 -2093134497 1554706752 -1442579829 -707587803 -1297793600 16187991 -1757434317 -6376508 -220460777 -1441311021 391182593 -1387086139 -1759291423 -1778995569 1072196984 -141530903 -1192667064 1062275316 1351172519 2068554131 14971035 -1177186153 -551390595 1263451624 -1401336805 -1452755308 6482832 -1040737361 -1215227739 -1556300384 -1725676084 -764531999 2073743958 1502009645 -1568962866 -1685922621 -912699088 -285704543 -1416610396 -842913292 -895140617 1574732260 -1596773463 -1597358027 1183703868 1391143262 -1859672579 1410941342 818553862 790220388 -261770867 1805239903 -1340034776 -1592556803 867829403 1072936488 350313444 -788606432 373881602 1265458370 372592310 1949307491 164870090 -2069514333 95588063 -28108740 1586973678 1049766303 -804927639 -1339287492 -1466489819 -291864986 -1371883295 -1732345198 -892414227 -238930434 1369177073 -353611352 -1748282135 275995469 -1581736461 975513130 -1716908012 -1250449374 -1164737309 -2009696016 -565280270 999160361 180377901 -731102477 486391086 654360011 -422454083 752304057 372834216 -285880263 1734244241 -248059179 -1065854558 222310937 1067314909 1201269295 -1876944883 642673722 -24013370 470775538 875566789 1734535541 878079241 -756131585 1790490059 1597137380 1797032831 -177867488 168315909 1114971474 -32052120 1097272278 197354069 -1898286100 -71664180 -1240121237 -333996716 -1243501839 74661329 935892021 2004861177 -1079853748 1840995504 -1941078077 -831639768 -2077605689 1372633565 -1330334727 757858406 -1368613452 -34191896 1891386044 358058658 -1565498819 -1526847902 -1937002793 1542660548 -856351125 -613225312 229326916 1811066365 975419074 758593938 -913666034 886903819 -924734446 -1437356915 -1159461625 -1788741358 720552461 -1981376767 1127983993 -1901986752 -2053402229 -71365764 -1024029177 -1627663839 -914908056 -791725355 -1593679141 -1296514847 -47139764 -1130494470 1089170516 -120775941 827645058 913212338 867496489 -1437814681 966113000 -1338403222 -733140138 257597021 38693543 1863381179 -1037608753 1560895524 -843489789 1808251850 -1280834682 139538655 823283207 1454347539 -136281821 2146711239 -374298837 2091269929 1603500656 -1007142327 1508563367 -851410574 1013412775 -144218210 1335002109 430658687 -885166870 672885065 -266595691 1066857208 927997478 2040912536 -634362317 -696769784 -748094152 -1808042598 -2014729151 -13804075 456656835 1635179587 2144161025 -1442164454 -732836663 377191511 -1695738780 -1535680215 1327066688 1124448299 698932500 991013473 -1568319845 -2090913991 1329937718 661638913 586640147 -1265746154 -702317627 909180292 900860314 -512024074 -2038927039 -1453892375 658466652 1962725699 -474055667 -585784029 1092068682 -1534772720 -1522641226 1458310368 -1349441532 -910306284 -1153243566 -1712741455 27122613 2092282962 -1370980354 725629767 459918217 1156990210 -616794084 -333735138 2061386755 -1205213512 -188483579 -1061775721 -1665729557 -2123794791 1683984550 645422174 -177475832 872508452 -1629319541 -428584365 -630482972 1768963089 -130476948 -2107506554 2103469946 -2108393287 940596823 134750612 2012538453 -2125526989 -2004169874 1068333676 -2089928087 66443655 2091027262 287156412 1153132020 784601435 -1336594546 1392557380 -1893467485 809291502 -1345393856 -2009453433 -1921773292 1820419230 -460083350 1139838336 -309116552 730609242 -1655955104 -2088200624 966808703 -1674054414 324575082 1258654110 877743854 670897165 -1556072053 -1928257776 -598673782 41883892 1537610358 293846617 1933816153 -335468716 1677781916 -786598339 -719973181 -1171957791 1712395195 -479523599 493236813 329508124 1821884631 -645724072 572629069 -1228092711 1255639237 1169982888 2141571935 942157092 -1075050304 -1132610522 2057171310 -1924028360 932059444 -546178614 1285721661 -675586943 -2009566635 -1422704642 941449710 -602381890 1799321691 -1653043827 -1822395218 1094234709 889519656 1510125896 792732491 -352313786 757148995 -2013023184 743744688 -1574525985 -1021401634 1475705720 -1463796626 -1741760111 -655987675 -508427515 -1236742766 -949501391 -1538236187 -567019785 -429771544 840285752 1973733694 298990554 -1081016692 -1926409830 -555591733 -257450887 -2119957771 -207113955 -1302105238 -1072822396 652493562 -1712642453 -1365000420 868288733 -1004918598 2020383839 1772285717 -1161565730 399455788 1300846573 -1015608664 1792637615 -11324045 620479798 -969972811 1340451385 -510983829 1802455047 -33180563 1546054046 -124395318 1131753727 909876355 -1857958771 382384887 -473362351 566405112 -902561847 -1987458984 111107524 427703827 1602873379 -1812958798 1056709371 421217199 1579817550 -1075694511 -1900409999 1811291278 -1336762559 2063974195 699486266 -1233420464 977121140 -348945623 -545560058 -1228591997 858773725 -710103188 -685771666 1546290730 -1985923550 183521613 -1739280934 2118664893 283685215 1829041728 1877620500 1576728880 1132248566 876719466 -38931862 -697953238 684504800 1769717010 1941722379 -1009323642 1627439160 -264523590 -1803060386 618410574 1060798471 442634998 1978224346 2016600952 835693543 297196569 -694840077 -1517949691 890153222 730336654 -681016088 555367011 -1387839410 -69948426 1732966222"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","cultural_features","traits_per_feature","world_size"
"0","20","0","20","0","nobody","0","""NEITHER""","2000000","10","15","20"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","culture"
"0","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"1","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"2","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"3","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"4","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"5","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"6","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"7","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"8","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"9","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"10","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"11","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"12","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"13","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"14","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"15","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"16","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"17","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"18","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"19","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"20","20","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"0","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"1","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"2","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"3","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"4","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"5","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"6","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"7","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"8","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"9","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"10","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"11","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"12","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"13","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"14","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"15","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"16","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"17","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"18","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"19","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"20","19","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"0","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"1","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"2","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"3","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"4","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"5","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"6","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"7","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"8","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"9","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"10","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"11","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"12","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"13","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"14","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"15","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"16","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"17","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"18","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"19","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"20","18","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"0","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"1","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"2","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"3","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"4","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"5","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"6","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"7","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"8","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"9","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"10","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"11","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"12","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"13","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"14","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"15","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"16","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"17","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"18","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"19","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"20","17","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"0","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"1","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"2","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"3","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"4","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"5","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"6","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"7","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
"8","16","101","""""","9.9","[9 14 2 14 10 15 6 13 6 12]"
