"BehaviorSpace results (NetLogo 6.1.1)"
"lab2_5_ex_a.nlogo"
"experiment"
"04/23/2020 12:46:07:450 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","%-similar-wanted","[step]","percent-similar"
"57","35","11","79.32046979865773"
"59","35","4","74.08033826638479"
"60","35","3","72.95243456234168"
"58","35","4","73.09322033898306"
"57","35","12","79.51335477555587"
"59","35","5","75.67681301725348"
"60","35","4","75.3136895530805"
"58","35","5","74.53257790368272"
"57","35","13","79.52447552447552"
"59","35","6","76.48788685058115"
"60","35","5","76.06488011283497"
"58","35","6","76.12446958981613"
"57","35","14","79.59983209738351"
"59","35","7","76.8057110862262"
"60","35","6","76.83544303797468"
"57","35","15","79.61952720660233"
"58","35","7","76.58853431234115"
"59","35","8","77.0597286333753"
"60","35","7","77.37390814313892"
"58","35","8","76.78621858232137"
"61","40","0","50.32670454545455"
"59","35","9","77.18365061590146"
"60","35","8","77.53521126760563"
"58","35","9","76.90244246788083"
"59","35","10","77.08100558659218"
"59","35","11","77.19077568134172"
"62","40","0","49.41628701594533"
"63","40","0","49.9928744477697"
"59","35","12","77.14445375803297"
"61","40","1","62.59596246801251"
"59","35","13","77.18317730892832"
"59","35","14","77.20352004469898"
"62","40","1","62.5372922290098"
"61","40","2","71.0488711060303"
"63","40","1","61.12295664534471"
"64","40","0","50.56834327934072"
"61","40","3","76.53742366141174"
"62","40","2","69.79092589958753"
"63","40","2","69.03510018473781"
"61","40","4","79.1074194002534"
"62","40","3","74.0309527190118"
"64","40","1","62.20014194464159"
"63","40","3","73.00084769708958"
"61","40","5","81.38387824126269"
"62","40","4","77.22814498933901"
"63","40","4","76.63181689742865"
"64","40","2","69.62476815522899"
"61","40","6","82.97872340425532"
"62","40","5","78.82303013156033"
"63","40","5","78.86707162028536"
"61","40","7","83.21116436425147"
"62","40","6","79.97167138810198"
"64","40","3","74.46717817561807"
"63","40","6","79.79084228377614"
"61","40","8","83.5304054054054"
"62","40","7","80.81920903954803"
"64","40","4","76.91871990937412"
